storeNumber,countryCode,ownershipTypeCode,latitude,longitude
33903-213724,MY,LS,3.109565,101.637113
32291-135364,MY,LS,3.106097,101.644084
48866-265645,MY,LS,3.10457,101.647348
19754-195208,MY,LS,3.026776,101.581628
25148-239966,MY,LS,3.020825,101.580544
32282-124325,MY,LS,3.117951,101.635792
31753-110087,MY,LS,3.085401,101.673507
18780-195207,MY,LS,3.095407,101.675041
55744-289599,MY,LS,3.114349,101.661532
33913-22102,MY,LS,2.99646,101.62112
50256-273742,MY,LS,3.115468,101.665945
21868-213704,MY,LS,3.046738,101.688516
31233-244104,MY,LS,3.120441,101.666161
16850-176227,MY,LS,3.14177,101.629161
54756-288487,MY,LS,3.117956,101.673935
15270-158546,JP,CO,35.338021,139.446381
3932-153408,PH,LS,14.607157,120.98881
47815-259964,PH,LS,14.608109,120.991246
50659-275844,PH,LS,14.603342,120.98793
24860-239231,PH,LS,14.61057,120.9908
17283-179205,PH,LS,14.59787,120.99325
30811-101422,PH,LS,14.618033,120.985341
52312-281447,PH,LS,14.609384,120.976386
16424-171104,PH,LS,14.60277,120.97388
58665-292924,PH,LS,14.617665,121.00107
33280-266449,PH,LS,14.600892,120.973472
56814-290789,PH,LS,14.592669,120.977742
31812-109629,PH,LS,14.59011,120.98225
33222-16855,PH,LS,14.593879,120.975341
32247-129626,PH,LS,14.58738,120.99584
49846-271377,PH,LS,14.588507,120.975727
3949-142944,PH,LS,14.63121,120.99815
47558-258764,PH,LS,14.630227,121.002819
24855-230866,PH,LS,14.5803,120.980927
24867-239227,PH,LS,14.60472,121.01814
33239-66323,PH,LS,14.57873,120.97824
33202-127164,PH,LS,14.5748,120.98411
57763-291891,PH,LS,14.588019,121.017164
3194-152464,PH,LS,14.573142,120.981498
30630-100555,PH,LS,14.640429,121.00055
32351-131324,PH,LS,14.62153,121.02283
29979-256276,PH,LS,14.568619,120.990458
54220-286477,PH,LS,14.633561,121.019719
16495-171984,PH,LS,14.566659,120.99227
55231-289093,PH,LS,14.649084,120.990662
32676-138204,PH,LS,14.564173,120.99463
49938-271785,PH,LS,14.604891,121.033906
21462-212486,PH,LS,14.624214,121.031568
33221-15275,PH,LS,14.562662,120.994889
32705-136520,PH,LS,14.6363,121.027518
59289-293513,PH,LS,14.614241,121.038241
17074-264664,PH,LS,14.614797,121.03852
30736-100404,PH,LS,14.55865,120.98402
52012-280447,PH,LS,14.655563,121.001138
33256-84504,PH,LS,14.630509,121.034532
18933-194404,PH,LS,14.558923,121.006248
59150-293355,PH,LS,14.559562,121.009162
57697-291825,PH,LS,14.561807,121.014071
58249-290662,PH,LS,14.640075,121.030366
32065-109646,PH,LS,14.561701,121.016662
30000-99288,PH,LS,14.56078,121.01516
31739-113447,PH,LS,14.635191,121.035639
33250-109184,PH,LS,14.56069,121.01615
54471-286711,PH,LS,14.645285,121.027813
3943-153409,PH,LS,15.146715,120.594366
25350-240644,PH,LS,15.13347,120.585849
3904-146265,PH,LS,15.16309,120.61014
32438-187885,PH,LS,15.168875,120.58014
22493-221625,PH,LS,15.17,120.579451
54547-286811,PH,LS,15.119629,120.602686
56645-290554,PH,LS,15.178371,120.572918
59479-293726,PH,LS,15.18767,120.548611
4031-147145,PH,LS,15.177758,120.53005
28983-251988,PH,LS,15.09526,120.669639
47165-256966,PH,LS,15.06137,120.65496
18094-187865,PH,LS,15.043047,120.675753
33271-96130,PH,LS,15.051914,120.697209
56562-290451,PH,LS,15.046149,120.69175
24668-224865,PH,LS,15.052017,120.700875
33248-67862,PH,LS,15.431442,120.598171
9196-255193,PH,LS,15.477638,120.595064
27811-248767,PH,LS,14.959554,120.890039
54546-286814,PH,LS,14.8992,120.8703
21973-216625,PH,LS,14.850099,120.824215
55138-285569,PH,LS,14.839577,120.858179
7026-149746,PH,LS,14.85061,120.87538
1905-140825,PH,LS,14.82315,120.2999
59217-293463,PH,LS,14.836984,120.282189
3146-130024,PH,LS,14.8305,120.90879
17163-173044,PH,LS,14.82443,120.280527
33226-24232,PH,LS,14.81999,120.92358
26777-245411,PH,LS,15.466943,120.954389
21976-216644,PH,LS,14.676399,120.532418
33249-175325,PH,LS,14.765681,120.962636
16819-174444,PH,LS,14.753237,120.956278
55403-289262,PH,LS,14.71804,120.987308
54027-286283,PH,LS,14.786534,121.075322
27393-247447,PH,LS,14.68594,120.976411
58237-292393,PH,LS,15.545927,121.048554
20995-209065,PH,LS,14.735681,121.059851
33277-96935,PH,LS,14.734721,121.059372
7049-154306,PH,LS,14.734029,121.059725
59478-293725,PH,LS,14.7078,121.038333
15806-163124,PH,LS,14.680502,121.031679
31543-108457,PH,LS,14.69897,121.06728
30810-150084,PH,LS,14.671941,121.04216
33227-25247,PH,LS,14.656657,121.029152
4037-147264,PH,LS,14.65592,121.03083
16449-169548,PH,LS,14.656153,121.032534
55833-289742,PH,LS,14.656525,121.033078
4144-153845,CN,CO,22.535384,113.92037
48999-266385,CN,CO,22.532649,113.926804
17792-185704,CN,CO,22.526304,113.928718
23488-226904,CN,CO,22.541578,113.933238
64918-299165,CN,CO,22.540524,113.935953
64716-298895,CN,CO,22.534216,113.938474
1647-136585,CN,CO,22.519666,113.929359
16707-174424,CN,CO,22.519533,113.93049
66436-300036,CN,CO,22.53107,113.899856
65064-299350,CN,CO,22.53542,113.942299
28989-251688,CN,CO,22.523013,113.937986
65797-300316,CN,CO,22.51408,113.916827
29946-255930,CN,CO,22.522516,113.939231
32034-108413,CN,CO,22.517686,113.93553
18371-190484,CN,CO,22.517215,113.935235
1639-134298,CN,CO,22.536627,113.945149
61139-295492,CN,CO,22.524757,113.942578
66211-300612,CN,CO,22.55719,113.910069
49902-271709,CN,CO,22.512061,113.925678
64996-299289,CN,CO,22.531655,113.946435
24546-237266,CN,CO,22.517076,113.938567
25926-242170,CN,CO,22.516531,113.901934
65522-299947,CN,CO,22.528696,113.947037
61528-296002,CN,CO,22.519207,113.942084
59711-294030,CN,CO,22.534608,113.948618
49815-271364,CN,CO,22.545951,113.946505
17422-180015,CN,CO,22.558856,113.905465
14908-155664,CN,CO,22.507167,113.925041
57485-291626,CN,CO,22.556318,113.941457
48091-261406,CN,CO,22.560816,113.905616
58569-292782,CN,CO,22.531744,113.952116
51460-277427,CN,CO,22.535167,113.952455
59544-293780,CN,CO,22.541584,113.951858
50989-276774,CN,CO,22.52931,113.952923
59776-294067,CN,CO,22.533671,113.953714
55963-289848,CN,CO,22.515674,113.946215
27867-247844,CN,CO,22.518394,113.948808
50988-276773,CN,CO,22.530675,113.95394
65013-299298,CN,CO,22.542629,113.887206
50917-275187,CN,CO,22.542006,113.95506
31134-102012,CN,CO,22.502453,113.923421
29063-249469,CN,CO,22.506927,113.94017
18619-192604,CN,CO,22.539018,113.956914
51344-278210,CN,CO,22.551589,113.887617
63827-298557,CN,CO,22.541376,113.957148
51480-278265,CN,CO,22.553808,113.886833
22753-208565,CN,CO,22.571464,113.906536
18583-190765,CN,CO,22.500568,113.938244
57115-291144,CN,CO,22.557388,113.885415
6002-154168,KR,JV,37.49187,126.72219
34424-62819,KR,JV,37.49159,126.72449
18841-195605,KR,JV,37.496652,126.723175
18862-193985,KR,JV,37.49678,126.72307
57667-291225,KR,JV,37.476695,126.710213
23988-233686,KR,JV,37.507233,126.734185
32006-125390,KR,JV,37.49991,126.74492
16557-172824,KR,JV,37.512313,126.710236
16254-170085,KR,JV,37.488389,126.752604
15356-160625,KR,JV,37.471537,126.702361
16323-170450,KR,JV,37.505315,126.752559
26157-241085,KR,JV,37.518873,126.73208
61710-296193,KR,JV,37.506434,126.753888
48869-265464,KR,JV,37.504393,126.756709
63976-297166,KR,JV,37.463289,126.700722
28422-250405,KR,JV,37.496596,126.763726
27426-247367,KR,JV,37.469776,126.690791
34472-93436,KR,JV,37.50428,126.76217
20146-203624,KR,JV,37.52699,126.72202
48859-265465,KR,JV,37.50488,126.763922
62964-297581,KR,JV,37.50139,126.76822
1956-142384,KR,JV,37.45167,126.70749
26837-245772,KR,JV,37.503791,126.774148
7156-150806,KR,JV,37.46384,126.68074
57088-290999,KR,JV,37.535571,126.722153
22500-221646,KR,JV,37.49801,126.77705
62973-297582,KR,JV,37.50032,126.777429
23097-227304,KR,JV,37.449517,126.701447
17753-186113,KR,JV,37.485054,126.782117
31482-107903,KR,JV,37.44622,126.70102
51165-276944,KR,JV,37.493044,126.784323
20732-208027,KR,JV,37.48307,126.66043
62029-296004,KR,JV,37.45122,126.685889
48542-263604,KR,JV,37.445126,126.699958
32530-136985,KR,JV,37.4442,126.70218
63920-296889,KR,JV,37.453677,126.668282
67322-302150,KR,JV,37.437214,126.692885
66462-301034,KR,JV,37.437144,126.692815
57085-291000,KR,JV,37.466473,126.654312
15670-164410,KR,JV,37.451827,126.654969
22226-218806,KR,JV,37.533236,126.653927
26836-245773,KR,JV,37.533906,126.652629
23965-233688,KR,JV,37.483564,126.809303
52725-282786,KR,JV,37.440441,126.662736
48534-263544,KR,JV,37.423797,126.749911
60702-295095,KR,JV,37.532046,126.647283
7034-154154,CN,CO,30.732626,121.34774
62477-296983,CN,CO,30.729533,121.343958
63512-298142,CN,CO,30.717198,121.345888
52303-281064,CN,CO,30.745859,121.337006
24120-235270,CN,CO,30.733461,121.328097
26542-244286,CN,CO,30.753633,121.33429
49149-267254,CN,CO,30.756536,121.329269
25177-239544,CN,CO,30.836436,121.315308
66242-300770,CN,CO,30.910108,121.457819
49148-267252,CN,CO,30.914096,121.459167
18804-195224,CN,CO,30.914738,121.48492
27749-248445,CN,CO,30.930295,121.46252
29990-256206,CN,CO,30.918216,121.488742
24119-235269,CN,CO,30.892089,121.165893
21666-214005,CN,CO,30.933873,121.462897
65647-300134,CN,CO,30.930354,121.483582
52214-280646,CN,CO,30.950863,121.483967
49163-267369,CN,CO,30.696551,121.044164
23928-234424,CN,CO,31.006279,121.404111
55546-289438,CN,CO,30.677973,121.026663
53363-285548,CN,CO,31.006485,121.244151
61766-296280,CN,CO,31.016015,121.409955
18337-189884,CN,CO,31.004526,121.234581
63810-298527,CN,CO,31.023039,121.37311
18335-189885,CN,CO,31.016201,121.255569
49096-267087,CN,CO,31.025867,121.387978
59775-294073,CN,CO,30.707517,121.005381
52778-282790,CN,CO,31.024751,121.295396
66758-301353,CN,CO,31.02586,121.296349
66718-301302,CN,CO,31.023587,121.423881
60709-295041,CN,CO,31.025801,121.41595
49770-271245,CN,CO,31.016451,121.230689
50147-273264,CN,CO,31.009376,121.208262
24722-238648,CN,CO,31.01688,121.197412
62449-295608,CN,CO,31.038994,121.444078
29987-256328,CN,CO,31.032907,121.21678
48122-261664,CN,CO,31.041194,121.456363
29318-253185,CN,CO,31.02971,121.196872
21835-215464,CN,CO,31.037684,121.21999
47211-257146,CN,CO,30.88874,121.016726
65448-299829,CN,CO,31.027305,121.188392
31811-118146,CN,CO,31.038507,121.218596
66004-300483,CN,CO,31.037517,121.211449
51945-279805,CN,CO,31.042776,121.467714
60471-294740,CN,CO,31.028142,121.510559
60879-295335,CN,CO,31.034329,121.195545
66759-301351,CN,CO,31.021789,121.161733
64846-299065,CN,CO,31.052441,121.237315
48087-261404,CN,CO,31.053115,121.230065
7072-148464,PL,JV,50.067002,19.945619
15829-163724,PL,JV,50.067002,19.945529
50080-272810,PL,JV,50.065156,19.945902
49843-256844,PL,JV,50.062973,19.939967
47099-256845,PL,JV,50.062544,19.935353
26671-244964,PL,JV,50.061721,19.93541
49542-269724,PL,JV,50.063393,19.930772
51856-261544,PL,JV,50.0875,19.987277
12938-153987,PL,JV,50.02871,19.949212
20230-154569,PL,JV,50.259382,19.017685
17270-154571,PL,JV,50.258469,19.016754
49650-270388,PL,JV,50.223726,18.987535
17234-167205,PL,JV,50.27231,18.9913
9060-151989,CN,CO,22.535438,114.023679
18161-188264,CN,CO,22.538101,114.02564
22081-208429,CN,CO,22.53689,114.020388
62630-297122,CN,CO,22.536136,114.029839
62023-296544,CN,CO,22.529356,114.022728
60348-294591,CN,CO,22.52991,114.027379
32487-134316,CN,CO,22.534995,114.031827
56593-290478,CN,CO,22.527266,114.027121
31904-114993,CN,CO,22.544667,114.012014
64860-298602,CN,CO,22.548946,114.007444
65315-299630,CN,CO,22.527007,114.043643
31239-106043,CN,CO,22.541756,114.045112
61034-295449,CN,CO,22.553351,114.036165
19957-201924,CN,CO,22.546974,114.047198
60899-295212,CN,CO,22.54632,114.048504
63968-298669,CN,CO,22.535336,114.051588
48104-256950,CN,CO,22.53649,114.052
31193-106063,CN,CO,22.534303,114.05321
3964-146590,CN,CO,22.536227,113.993308
27155-155127,CN,CO,22.538462,114.054512
61695-296132,CN,CO,22.532215,114.054506
52926-283391,CN,CO,22.523716,113.995172
47006-245005,CN,CO,22.561009,114.038673
58906-293187,CN,CO,22.533166,114.055558
58907-293188,CN,CO,22.533115,114.055778
26183-241125,CN,CO,22.538817,114.056281
54562-286827,CN,CO,22.543809,114.055228
21577-204095,CN,CO,22.52119,114.053394
32337-121127,CN,CO,22.535874,114.057948
27473-247244,CN,CO,22.516047,114.050987
17152-175484,CN,CO,22.522235,113.991726
32634-135267,CN,CO,22.523781,114.056997
16101-166746,CN,CO,22.547285,114.057183
31503-106051,CN,CO,22.535169,114.060374
20207-204091,CN,CO,22.533608,114.060381
64655-298817,CN,CO,22.543358,113.987242
31240-106068,CN,CO,22.547513,114.059975
31730-112286,CN,CO,22.536025,113.984925
66076-300543,CN,CO,22.534955,114.063379
19215-199585,CN,CO,22.54138,114.064486
66342-300871,CN,CO,22.54201,114.064452
23787-229244,CN,CO,22.531719,114.065101
57404-291505,CN,CO,22.537283,114.066528
58072-291658,CN,CO,22.547153,114.065638
50864-276467,CN,CO,22.520428,114.065136
53360-284645,CN,CO,22.55209,113.980176
32566-134301,CN,CO,22.537476,113.975098
51946-279627,CN,CO,22.556571,114.068931
29262-249610,CN,CO,22.570277,114.060322
55553-286524,CN,CO,31.249613,121.498286
15707-161325,US,CO,35.022333,-80.579055
76456-98560,US,LS,35.020195,-80.581336
70010-108337,US,LS,35.157618,-78.973998
78064-108504,US,LS,35.131496,-78.996211
19630-167545,US,LS,35.105772,-79.010653
9800-96995,US,CO,35.074773,-78.962521
19704-193364,US,CO,35.120821,-78.88058
21344-210885,US,LS,35.134434,-78.872061
76391-95392,US,LS,35.055141,-78.974908
49895-270125,US,CO,35.050521,-78.975034
72864-87824,US,LS,35.045708,-78.9243
60582-293657,US,CO,35.039695,-79.000191
10159-99871,US,CO,35.039023,-78.935074
18401-170045,US,LS,34.982611,-79.013977
61617-294048,US,CO,35.010558,-78.829363
29150-252744,US,CO,35.453648,-79.137303
61807-295445,US,LS,35.226267,-79.395501
10387-100533,US,CO,35.157795,-79.419468
61705-295187,US,CO,35.204212,-79.484086
27170-237504,US,LS,35.205511,-79.484291
19348-136169,US,CO,34.665732,-79.006799
15952-159190,US,LS,34.687015,-79.203769
13178-155048,PH,LS,14.20345,121.154833
57863-291987,PH,LS,14.21807,121.141504
25408-230868,PH,LS,14.25967,121.082259
22768-217865,PH,LS,14.111093,121.145229
54643-288375,PH,LS,14.1679,121.2435
31318-104455,PH,LS,14.24887,121.06386
25713-238125,PH,LS,14.236491,121.05695
2184-144505,PH,LS,14.24117,121.05779
49442-269135,PH,LS,14.113595,121.095523
26779-245405,PH,LS,14.313933,121.09891
61037-295409,PH,LS,14.184774,121.0254
33278-295884,PH,LS,14.310085,121.073207
16434-167285,PH,LS,14.327065,121.087872
61122-295410,PH,LS,14.244616,121.005689
51101-277152,PH,LS,14.330526,121.050287
58469-292681,PH,LS,14.352105,121.06203
33275-96853,PH,LS,14.355681,121.046054
33216-13380,PH,LS,14.35472,121.04434
51911-280026,PH,LS,14.0708,121.301
16211-169984,PH,LS,14.125241,120.970568
60889-295234,PH,LS,14.365872,121.042627
29927-255998,PH,LS,14.112625,120.958559
16346-170625,PH,LS,14.302039,120.955297
33258-83583,PH,LS,14.10213,120.95219
56461-290385,PH,LS,14.102156,120.947321
1903-136512,PH,LS,14.09722,120.94233
13048-155726,PH,LS,14.326554,120.942702
24924-228884,PH,LS,13.954596,121.164109
2183-144508,PH,LS,13.94421,121.15329
58181-292324,PH,LS,13.943332,121.134616
55555-286812,PH,LS,14.382983,120.958599
18528-173847,PH,LS,14.370703,120.93909
1802-136390,ID,LS,-6.22113,106.83192
16061-159201,ID,LS,-6.22087,106.83195
35609-81420,ID,LS,-6.22087,106.83204
24692-238764,ID,LS,-6.22089,106.832077
50296-273927,ID,LS,-6.221075,106.832808
25076-239905,ID,LS,-6.22116,106.833
1805-136389,ID,LS,-6.22556,106.83408
60393-294658,ID,LS,-6.226711,106.832077
58890-293174,ID,LS,-6.225232,106.82802
19202-199506,ID,LS,-6.21462,106.829636
49826-271386,ID,LS,-6.224403,106.825745
15257-159192,ID,LS,-6.213633,106.830437
52294-281384,ID,LS,-6.22388,106.840449
60261-294525,ID,LS,-6.227862,106.82557
19625-199164,ID,LS,-6.2222,106.821953
15873-166345,ID,LS,-6.229484,106.825745
18181-187485,ID,LS,-6.21509,106.82039
35630-98942,ID,LS,-6.21065,106.8208
1578-137812,ID,LS,-6.21065,106.82071
1471-138566,ID,LS,-6.210831,106.82045
35603-78921,ID,LS,-6.210434,106.820633
29434-253766,ID,LS,-6.210343,106.820687
31136-104736,ID,LS,-6.210208,106.820747
52064-280750,ID,LS,-6.210182,106.81956
55997-289892,ID,LS,-6.208116,106.816901
35601-75560,ID,LS,-6.20292,106.82259
16235-169645,ID,LS,-6.200253,106.823067
61786-296315,ID,LS,-6.200455,106.822353
55060-288845,ID,LS,-6.201408,106.819916
20064-199146,ID,LS,-6.20336,106.816048
53674-285934,ID,LS,-6.197758,106.837196
26694-245068,ID,LS,-6.2027,106.816
58517-292709,MX,LS,19.358463,-99.273427
17971-182865,MX,LS,19.358187,-99.273893
21486-212465,MX,LS,19.359717,-99.278233
30770-101701,MX,LS,19.3563,-99.27625
16638-173889,MX,LS,19.36092,-99.27889
13075-156045,MX,LS,19.35666,-99.28252
27379-247387,MX,LS,19.340473,-99.251503
3092-132452,MX,LS,19.360759,-99.291681
18051-170381,MX,LS,19.37651,-99.29503
38104-83600,MX,LS,19.33746,-99.23758
32205-123484,MX,LS,19.37599,-99.2957
23728-232709,MX,LS,19.323502,-99.228355
38103-79344,MX,LS,19.36077,-99.19707
38124-94690,MX,LS,19.3286,-99.2126
24431-237917,MX,LS,19.369156,-99.193194
30816-100246,MX,LS,19.34899,-99.19591
49849-271372,MX,LS,19.360333,-99.191964
25800-242472,MX,LS,19.336358,-99.19993
29056-241995,MX,LS,19.361283,-99.190994
29052-241994,MX,LS,19.361283,-99.190904
3139-138613,ES,LS,41.441906,2.19851
40434-98395,ES,LS,41.410122,2.216033
30690-99478,ES,LS,41.404834,2.192326
40418-88743,ES,LS,41.402292,2.173891
54044-286301,ES,LS,41.39284,2.165369
55168-288964,ES,LS,41.395274,2.158322
31390-103782,ES,LS,41.388684,2.17194
30637-98591,ES,LS,41.388072,2.168158
40416-90706,ES,LS,41.388073,2.168092
40429-96876,ES,LS,41.385071,2.177359
51289-277037,ES,LS,41.383647,2.1811
40411-86525,ES,LS,41.38577,2.167998
54139-286394,ES,LS,41.38503,2.170498
40432-98094,ES,LS,41.385232,2.163498
30616-99539,ES,LS,41.374788,2.182813
40415-87543,ES,LS,41.391144,2.136365
40425-95605,ES,LS,41.388963,2.13066
53270-284625,ES,LS,41.376723,2.150516
32775-115940,ES,LS,41.387023,2.123954
55493-289134,ES,LS,41.359566,2.129885
56380-289562,ES,LS,41.376909,2.097808
56829-290812,ES,LS,41.347703,2.077736
52610-281084,ES,LS,41.297834,2.080889
32518-115920,ES,LS,41.610793,2.34394
3848-153669,CN,CO,22.817959,113.679117
16129-168626,CN,CO,22.809205,113.687004
60894-294261,CN,CO,22.806261,113.685547
48980-266084,CN,CO,22.832503,113.683268
55655-289514,CN,CO,22.910361,113.619205
30995-103150,CN,CO,22.929815,113.663294
20108-190764,CN,CO,22.800487,113.80111
52682-282437,CN,CO,22.813698,113.804572
58074-291569,CN,CO,22.811111,113.807094
57824-291411,CN,CO,22.940101,113.666954
28497-248027,CN,CO,22.942378,113.672704
57314-291402,CN,CO,22.794279,113.545847
54330-286344,CN,CO,22.946552,113.677827
19682-200945,CN,CO,22.80909,113.822518
28156-247287,CN,CO,22.793899,113.533486
49000-266224,CN,CO,22.730866,113.800451
66123-300597,CN,CO,22.798571,113.522522
60612-294954,CN,CO,22.694239,113.775197
52229-276176,CN,CO,22.73263,113.817749
20980-208430,CN,CO,22.763664,113.851704
48498-263547,CN,CO,22.75981,113.859229
66138-300502,CN,CO,22.985341,113.744202
49753-271090,CN,CO,22.678696,113.804395
65366-299703,CN,CO,22.988852,113.755285
24994-239304,CN,CO,23.000161,113.73947
24679-237704,CN,CO,22.996352,113.753811
64619-298767,CN,CO,22.901261,113.866999
55657-289515,CN,CO,23.008162,113.737458
54803-288526,CN,CO,22.781109,113.894341
50860-276207,CN,CO,22.668949,113.827728
58636-291363,CN,CO,22.77539,113.894175
1687-141714,CN,CO,23.008525,113.755427
66137-300501,CN,CO,23.008401,113.760391
32092-107191,CN,CO,23.015816,113.744309
47879-255926,CN,CO,23.011379,113.758871
59005-293226,CN,CO,23.020571,113.727336
55874-285996,CN,CO,23.01184,113.761143
17178-178708,CN,CO,22.925912,113.888505
26971-243724,CN,CO,23.024815,113.764357
26269-228644,CN,CO,23.036347,113.726238
52856-283311,CN,CO,22.941263,113.475793
19265-185266,CN,CO,22.627554,113.811927
47874-257464,CN,CO,22.930504,113.893658
59741-294040,CN,CO,22.626123,113.813429
1483-141713,CN,CO,23.021984,113.791126
19263-179648,CN,CO,22.624806,113.811852
53843-286077,CN,CO,22.626014,113.814438
30613-100688,CN,CO,23.031868,113.769967
50924-276469,CN,CO,23.021187,113.796996
3854-153286,JP,CO,36.296955,139.808291
30496-165126,JP,CO,36.315554,139.807018
31677-117276,JP,CO,36.333186,139.808402
49745-271050,JP,CO,36.37843,139.733195
1826-137045,JP,CO,36.398465,139.859759
58241-291592,JP,CO,36.396125,139.883436
58725-286062,JP,CO,36.323635,139.993243
30471-86763,JP,CO,36.299041,139.606331
30946-103716,JP,CO,36.294291,139.605322
30452-83444,JP,CO,36.292562,139.604795
31081-105578,JP,CO,36.472318,139.8252
1607-137549,JP,CO,36.189613,139.98984
54327-283605,JP,LS,36.299745,139.566369
48129-261607,JP,CO,36.432595,139.986398
30489-87903,JP,CO,36.491034,139.906196
19990-203224,JP,CO,36.493836,139.90905
5139-147945,JP,CO,36.180513,139.585782
55861-289398,JP,CO,36.251994,139.540928
31042-105210,JP,CO,36.065525,139.677685
28494-245013,JP,CO,36.550887,139.766797
21203-209866,JP,CO,36.549592,139.905006
32058-131150,JP,CO,36.143392,139.540915
62665-296748,JP,CO,36.159892,139.526716
49443-269126,JP,CO,36.562586,139.855333
15227-158966,JP,CO,36.075187,139.611627
30499-93320,JP,CO,36.560746,139.898238
30561-95838,JP,CO,36.555162,139.928157
30200-36099,JP,CO,36.573575,139.900178
50752-263459,JP,CO,36.579133,139.897433
65457-295841,JP,CO,36.311707,139.446661
31846-123365,JP,CO,36.587807,139.86508
55809-289601,JP,CO,36.088945,140.074588
32402-137530,JP,CO,36.109117,140.101326
1605-137760,JP,CO,36.086714,140.084216
24369-237767,JP,CO,36.56806,139.991927
19102-191886,JP,CO,35.98783,139.78778
32618-282406,JP,CO,36.092545,140.101312
32524-137762,JP,CO,36.072556,140.085152
32081-132228,JP,CO,35.977585,139.755099
18219-188764,JP,CO,36.574881,140.015925
1838-139192,JP,CO,36.082725,140.111313
30584-98056,JP,CO,36.082411,140.111495
30516-93409,JP,CO,36.294454,139.400656
57413-290215,JP,CO,35.977854,139.667149
64679-297828,JP,CO,36.284829,139.384405
51457-278229,JP,CO,35.953895,139.84529
48372-261609,JP,CO,36.276318,139.376849
48464-263455,JP,CO,35.981417,139.602895
31023-105212,JP,CO,36.048328,140.128898
49746-271049,JP,CO,35.998775,139.552175
1753-143004,FR,LS,43.297632,5.372745
59925-293352,FR,LS,43.301782,5.381344
17886-184826,FR,LS,43.291901,5.379543
22076-151787,FR,LS,43.310261,5.364722
22202-218105,FR,LS,43.363166,5.347304
17367-177135,FR,LS,43.416925,5.217899
60018-294303,FR,LS,43.443406,5.218736
50655-275439,FR,LS,43.594709,4.994581
60412-294687,FR,LS,43.137051,6.004876
54711-288383,FR,LS,43.922646,4.912338
1173-151988,CN,CO,23.107799,113.305306
50522-273324,CN,CO,23.107604,113.30233
23227-225424,CN,CO,23.103457,113.313174
58431-292625,CN,CO,23.11464,113.313606
17726-185645,CN,CO,23.103515,113.293703
53044-283810,CN,CO,23.100299,113.31596
52931-283309,CN,CO,23.116199,113.316964
31835-117767,CN,CO,23.117482,113.318335
53050-283310,CN,CO,23.106193,113.322095
50174-273265,CN,CO,23.11893,113.317482
24703-238389,CN,CO,23.106072,113.323679
58746-293014,CN,CO,23.124737,113.314587
18789-189025,CN,CO,23.095357,113.320945
55421-289289,CN,CO,23.118808,113.322548
47009-254867,CN,CO,23.118417,113.322874
16171-168885,CN,CO,23.123079,113.318375
20145-195228,CN,CO,23.124742,113.315913
32236-134037,CN,CO,23.12544,113.295925
17136-179624,CN,CO,23.116873,113.324255
52933-283307,CN,CO,23.117021,113.286154
17433-181725,CN,CO,23.120225,113.322198
20206-204090,CN,CO,23.09238,113.290898
67197-301954,CN,CO,23.126905,113.313311
9069-150946,CN,CO,23.121829,113.322304
18796-193487,CN,CO,23.100183,113.327735
16587-172125,CN,CO,23.128909,113.297162
61458-295900,CN,CO,23.118018,113.327075
47356-255764,CN,CO,23.11999,113.325951
26970-245187,CN,CO,23.126166,113.319739
57311-291385,CN,CO,23.121954,113.324602
29369-252125,CN,CO,23.120343,113.326892
29361-251696,CN,CO,23.085291,113.313843
47749-258727,CN,CO,23.13166,113.306699
27051-245186,CN,CO,23.125114,113.324425
51108-277148,CN,CO,23.120778,113.328492
47357-256266,CN,CO,23.11631,113.331461
47397-256946,CN,CO,23.12679,113.286662
59092-292932,CN,CO,23.115136,113.278329
22371-218984,CN,CO,23.118188,113.331528
30685-100863,CN,CO,23.126383,113.282999
16795-175986,CN,CO,23.120834,113.33305
49024-251329,CN,CO,23.091575,113.278401
17736-183985,CN,CO,23.134333,113.319663
35807-96162,CN,CO,23.132745,113.322977
16529-172124,CN,CO,23.101845,113.273275
24387-235705,CN,CO,23.132024,113.324918
49315-268027,CN,CO,23.132707,113.324072
56994-290969,CN,CO,23.12317,113.33389
29748-253467,CN,CO,23.136493,113.294004
32486-153524,CN,CO,23.13477,113.321107
12989-154665,JP,CO,34.602753,133.744266
16275-164412,JP,CO,34.603441,133.765271
32391-137533,JP,CO,34.601201,133.766287
32594-137782,JP,CO,34.581634,133.74138
58916-292581,JP,CO,34.570557,133.761973
31867-123925,JP,CO,34.659455,133.881053
56822-290348,JP,CO,34.645914,133.889967
62116-296685,JP,CO,34.637164,133.918207
30860-103115,JP,CO,34.650935,133.920635
25752-226764,JP,CO,34.661594,133.917932
63825-298548,JP,CO,34.662266,133.917757
60075-294371,JP,CO,34.665709,133.917507
30391-288782,JP,CO,34.664842,133.918726
31180-106521,JP,CO,34.602663,133.940644
30174-34002,JP,CO,34.662503,133.928327
18252-183075,JP,CO,34.680559,133.942109
48949-257607,JP,LS,34.789038,133.616569
59533-293775,JP,LS,34.502661,133.42338
18466-186351,JP,CO,34.500185,133.400897
9100-151045,JP,CO,34.486502,133.377527
57690-290349,JP,CO,34.466992,133.377153
51783-279367,JP,CO,34.48949,133.362891
59204-293437,JP,LS,34.543097,133.31895
65282-298829,JP,CO,35.064867,134.045627
51947-279628,CN,CO,22.557061,114.070884
60074-294331,CN,CO,22.538889,114.080722
